identificador_contrato;fechahora;categoria;id_signo;importe;client_type
ES0081456789012345678901;2023-08-18 19:00:00;ROPA Y CALZADO;-1;645.62;Wealthy General Client
ES0081456789012345678901;2023-08-19 00:00:00;JOYAS Y COMPLEMENTOS;-1;3601.11;Wealthy General Client
ES0081456789012345678901;2023-08-19 11:00:00;ROPA Y CALZADO;-1;6673.47;Wealthy General Client
ES0081765432109876543210;2023-08-19 15:00:00;ROPA Y CALZADO;-1;9616.88;Wealthy General Client
ES0081456789012345678901;2023-08-23 00:00:00;ROPA Y CALZADO;-1;1477.05;Wealthy General Client
ES0081456789012345678901;2023-08-23 10:00:00;PENSION ALIMENTICIA;-1;1922.92;Wealthy General Client
ES0081765432109876543210;2023-08-26 02:00:00;PENSION ALIMENTICIA;1;1290.75;Wealthy General Client
ES0081765432109876543210;2023-08-26 05:00:00;JOYAS Y COMPLEMENTOS;-1;6672.70;Wealthy General Client
ES0081765432109876543210;2023-08-26 12:00:00;ROPA Y CALZADO;-1;4523.77;Wealthy General Client
ES0081765432109876543210;2023-08-27 04:00:00;OCIO Y CULTURA;-1;7731.84;Wealthy General Client
ES0081765432109876543210;2023-08-27 07:00:00;OCIO Y CULTURA;-1;5723.29;Wealthy General Client
ES0081456789012345678901;2023-08-28 02:00:00;OCIO Y CULTURA;-1;5286.83;Wealthy General Client
ES0081456789012345678901;2023-08-28 04:00:00;OCIO Y CULTURA;-1;2571.03;Wealthy General Client
ES0081456789012345678901;2023-09-04 19:00:00;ROPA Y CALZADO;-1;7628.25;Wealthy General Client
ES0081765432109876543210;2023-09-05 05:00:00;JOYAS Y COMPLEMENTOS;-1;5166.02;Wealthy General Client
ES0081765432109876543210;2023-09-05 06:00:00;TRANSPORTE AVION;-1;547.91;Wealthy General Client
ES0081765432109876543210;2023-09-05 09:00:00;PENSION ALIMENTICIA;1;848.33;Wealthy General Client
ES0081765432109876543210;2023-09-05 09:00:00;NOMINA;1;20533.33;Wealthy General Client
ES0081456789012345678901;2023-09-05 09:00:00;NOMINA;1;20533.33;Wealthy General Client
ES0081765432109876543210;2023-09-05 19:00:00;ROPA Y CALZADO;-1;6870.80;Wealthy General Client
ES0081456789012345678901;2023-09-06 03:00:00;JOYAS Y COMPLEMENTOS;-1;7540.96;Wealthy General Client
ES0081765432109876543210;2023-09-06 10:00:00;ROPA Y CALZADO;-1;6599.26;Wealthy General Client
ES0081456789012345678901;2023-09-07 15:00:00;TRANSPORTE AVION;-1;8822.09;Wealthy General Client
ES0081765432109876543210;2023-09-07 19:00:00;JOYAS Y COMPLEMENTOS;-1;3632.10;Wealthy General Client
ES0081456789012345678901;2023-09-10 02:00:00;JOYAS Y COMPLEMENTOS;-1;4624.70;Wealthy General Client
ES0081765432109876543210;2023-09-12 00:00:00;ROPA Y CALZADO;-1;7614.64;Wealthy General Client
ES0081456789012345678901;2023-09-12 17:00:00;ROPA Y CALZADO;-1;6229.98;Wealthy General Client
ES0081456789012345678901;2023-09-13 09:00:00;ROPA Y CALZADO;-1;1900.28;Wealthy General Client
ES0081456789012345678901;2023-09-13 21:00:00;OCIO Y CULTURA;-1;2882.33;Wealthy General Client
ES0081765432109876543210;2023-09-13 22:00:00;JOYAS Y COMPLEMENTOS;-1;3432.08;Wealthy General Client
ES0081765432109876543210;2023-09-14 02:00:00;ROPA Y CALZADO;-1;4519.70;Wealthy General Client
ES0081456789012345678901;2023-09-14 07:00:00;JOYAS Y COMPLEMENTOS;-1;2251.18;Wealthy General Client
ES0081765432109876543210;2023-09-17 06:00:00;JOYAS Y COMPLEMENTOS;-1;6307.73;Wealthy General Client
ES0081765432109876543210;2023-09-17 16:00:00;JOYAS Y COMPLEMENTOS;-1;1413.39;Wealthy General Client
ES0081456789012345678901;2023-09-17 18:00:00;JOYAS Y COMPLEMENTOS;-1;4613.99;Wealthy General Client
ES0081765432109876543210;2023-09-18 16:00:00;TRANSPORTE AVION;-1;7658.89;Wealthy General Client
ES0081456789012345678901;2023-09-19 06:00:00;ROPA Y CALZADO;-1;2131.81;Wealthy General Client
ES0081765432109876543210;2023-09-19 20:00:00;ROPA Y CALZADO;-1;4743.36;Wealthy General Client
ES0081765432109876543210;2023-09-20 10:00:00;OCIO Y CULTURA;-1;1826.36;Wealthy General Client
ES0081765432109876543210;2023-09-20 12:00:00;ROPA Y CALZADO;-1;6015.16;Wealthy General Client
ES0081765432109876543210;2023-09-20 15:00:00;ROPA Y CALZADO;-1;833.04;Wealthy General Client
ES0081456789012345678901;2023-09-22 00:00:00;ROPA Y CALZADO;-1;6154.14;Wealthy General Client
ES0081765432109876543210;2023-09-22 02:00:00;ROPA Y CALZADO;-1;9707.23;Wealthy General Client
ES0081456789012345678901;2023-09-24 03:00:00;PENSION ALIMENTICIA;-1;1221.56;Wealthy General Client
ES0081456789012345678901;2023-09-24 10:00:00;ROPA Y CALZADO;-1;7140.29;Wealthy General Client
ES0081765432109876543210;2023-09-24 11:00:00;ROPA Y CALZADO;-1;8678.23;Wealthy General Client
ES0081456789012345678901;2023-09-26 08:00:00;ROPA Y CALZADO;-1;8074.10;Wealthy General Client
ES0081456789012345678901;2023-09-26 20:00:00;TRANSPORTE AVION;-1;9561.45;Wealthy General Client
ES0081765432109876543210;2023-09-27 18:00:00;TRANSPORTE AVION;-1;5581.65;Wealthy General Client
ES0081456789012345678901;2023-09-28 11:00:00;JOYAS Y COMPLEMENTOS;-1;3004.44;Wealthy General Client
ES0081765432109876543210;2023-10-02 19:00:00;ROPA Y CALZADO;-1;8573.70;Wealthy General Client
ES0081456789012345678901;2023-10-03 00:00:00;ROPA Y CALZADO;-1;1113.42;Wealthy General Client
ES0081456789012345678901;2023-10-03 01:00:00;OCIO Y CULTURA;-1;4591.97;Wealthy General Client
ES0081765432109876543210;2023-10-04 01:00:00;JOYAS Y COMPLEMENTOS;-1;6421.39;Wealthy General Client
ES0081765432109876543210;2023-10-04 18:00:00;TRANSPORTE AVION;-1;549.17;Wealthy General Client
ES0081456789012345678901;2023-10-05 09:00:00;NOMINA;1;20600.00;Wealthy General Client
ES0081765432109876543210;2023-10-05 09:00:00;NOMINA;1;20600.00;Wealthy General Client
ES0081765432109876543210;2023-10-05 17:00:00;OCIO Y CULTURA;-1;4582.00;Wealthy General Client
ES0081456789012345678901;2023-10-07 05:00:00;JOYAS Y COMPLEMENTOS;-1;9583.33;Wealthy General Client
ES0081456789012345678901;2023-10-08 07:00:00;OCIO Y CULTURA;-1;1449.34;Wealthy General Client
ES0081456789012345678901;2023-10-08 21:00:00;JOYAS Y COMPLEMENTOS;-1;2412.36;Wealthy General Client
ES0081765432109876543210;2023-10-12 04:00:00;JOYAS Y COMPLEMENTOS;-1;3082.59;Wealthy General Client
ES0081765432109876543210;2023-10-12 14:00:00;PENSION ALIMENTICIA;1;1079.72;Wealthy General Client
ES0081456789012345678901;2023-10-12 18:00:00;PENSION ALIMENTICIA;-1;1853.14;Wealthy General Client
ES0081765432109876543210;2023-10-13 05:00:00;ROPA Y CALZADO;-1;5158.07;Wealthy General Client
ES0081765432109876543210;2023-10-13 15:00:00;ROPA Y CALZADO;-1;5602.34;Wealthy General Client
ES0081765432109876543210;2023-10-14 19:00:00;ROPA Y CALZADO;-1;605.58;Wealthy General Client
ES0081765432109876543210;2023-10-14 21:00:00;JOYAS Y COMPLEMENTOS;-1;4625.30;Wealthy General Client
ES0081765432109876543210;2023-10-15 10:00:00;TRANSPORTE AVION;-1;1637.45;Wealthy General Client
ES0081765432109876543210;2023-10-15 11:00:00;JOYAS Y COMPLEMENTOS;-1;2656.81;Wealthy General Client
ES0081456789012345678901;2023-10-15 14:00:00;ROPA Y CALZADO;-1;7040.42;Wealthy General Client
ES0081765432109876543210;2023-10-16 02:00:00;JOYAS Y COMPLEMENTOS;-1;3672.56;Wealthy General Client
ES0081765432109876543210;2023-10-16 05:00:00;ROPA Y CALZADO;-1;4428.00;Wealthy General Client
ES0081456789012345678901;2023-10-16 22:00:00;JOYAS Y COMPLEMENTOS;-1;1645.78;Wealthy General Client
ES0081765432109876543210;2023-10-17 10:00:00;TRANSPORTE AVION;-1;9978.15;Wealthy General Client
ES0081456789012345678901;2023-10-17 11:00:00;JOYAS Y COMPLEMENTOS;-1;6922.73;Wealthy General Client
ES0081456789012345678901;2023-10-18 05:00:00;OCIO Y CULTURA;-1;8034.79;Wealthy General Client
ES0081765432109876543210;2023-10-19 13:00:00;OCIO Y CULTURA;-1;5981.67;Wealthy General Client
ES0081765432109876543210;2023-10-21 01:00:00;JOYAS Y COMPLEMENTOS;-1;6727.93;Wealthy General Client
ES0081456789012345678901;2023-10-22 02:00:00;TRANSPORTE AVION;-1;4595.62;Wealthy General Client
ES0081456789012345678901;2023-10-22 05:00:00;JOYAS Y COMPLEMENTOS;-1;4862.96;Wealthy General Client
ES0081456789012345678901;2023-10-23 14:00:00;JOYAS Y COMPLEMENTOS;-1;6071.24;Wealthy General Client
ES0081765432109876543210;2023-10-24 04:00:00;JOYAS Y COMPLEMENTOS;-1;4115.00;Wealthy General Client
ES0081456789012345678901;2023-10-25 14:00:00;OCIO Y CULTURA;-1;1762.28;Wealthy General Client
ES0081456789012345678901;2023-10-25 18:00:00;JOYAS Y COMPLEMENTOS;-1;6046.17;Wealthy General Client
ES0081456789012345678901;2023-10-27 03:00:00;OCIO Y CULTURA;-1;5169.77;Wealthy General Client
ES0081456789012345678901;2023-11-02 04:00:00;JOYAS Y COMPLEMENTOS;-1;5395.93;Wealthy General Client
ES0081765432109876543210;2023-11-03 12:00:00;ROPA Y CALZADO;-1;8780.79;Wealthy General Client
ES0081456789012345678901;2023-11-04 02:00:00;ROPA Y CALZADO;-1;2883.40;Wealthy General Client
ES0081456789012345678901;2023-11-05 09:00:00;NOMINA;1;20666.67;Wealthy General Client
ES0081765432109876543210;2023-11-05 09:00:00;NOMINA;1;20666.67;Wealthy General Client
ES0081765432109876543210;2023-11-06 11:00:00;TRANSPORTE AVION;-1;8982.13;Wealthy General Client
ES0081765432109876543210;2023-11-06 18:00:00;TRANSPORTE AVION;-1;8947.95;Wealthy General Client
ES0081456789012345678901;2023-11-06 20:00:00;PENSION ALIMENTICIA;-1;1697.27;Wealthy General Client
ES0081765432109876543210;2023-11-06 21:00:00;JOYAS Y COMPLEMENTOS;-1;7716.47;Wealthy General Client
ES0081456789012345678901;2023-11-08 16:00:00;ROPA Y CALZADO;-1;9432.79;Wealthy General Client
ES0081456789012345678901;2023-11-11 11:00:00;ROPA Y CALZADO;-1;3845.78;Wealthy General Client
ES0081456789012345678901;2023-11-12 13:00:00;OCIO Y CULTURA;-1;4815.67;Wealthy General Client
ES0081765432109876543210;2023-11-13 04:00:00;ROPA Y CALZADO;-1;3984.93;Wealthy General Client
ES0081765432109876543210;2023-11-14 05:00:00;OCIO Y CULTURA;-1;2912.09;Wealthy General Client
ES0081765432109876543210;2023-11-14 21:00:00;JOYAS Y COMPLEMENTOS;-1;9582.14;Wealthy General Client
ES0081765432109876543210;2023-11-15 00:00:00;ROPA Y CALZADO;-1;6329.68;Wealthy General Client
ES0081456789012345678901;2023-11-15 14:00:00;ROPA Y CALZADO;-1;2529.94;Wealthy General Client
ES0081456789012345678901;2023-11-17 01:00:00;ROPA Y CALZADO;-1;8799.49;Wealthy General Client
ES0081765432109876543210;2023-11-17 21:00:00;OCIO Y CULTURA;-1;2306.51;Wealthy General Client
ES0081456789012345678901;2023-11-18 12:00:00;JOYAS Y COMPLEMENTOS;-1;6348.58;Wealthy General Client
ES0081456789012345678901;2023-11-19 07:00:00;TRANSPORTE AVION;-1;9429.77;Wealthy General Client
ES0081456789012345678901;2023-11-19 07:00:00;ROPA Y CALZADO;-1;4130.82;Wealthy General Client
ES0081765432109876543210;2023-11-19 21:00:00;TRANSPORTE AVION;-1;9167.58;Wealthy General Client
ES0081765432109876543210;2023-11-20 08:00:00;PENSION ALIMENTICIA;1;1621.54;Wealthy General Client
ES0081456789012345678901;2023-11-20 10:00:00;OCIO Y CULTURA;-1;5464.21;Wealthy General Client
ES0081456789012345678901;2023-11-22 12:00:00;ROPA Y CALZADO;-1;8220.98;Wealthy General Client
ES0081765432109876543210;2023-11-22 22:00:00;ROPA Y CALZADO;-1;7797.96;Wealthy General Client
ES0081456789012345678901;2023-11-23 12:00:00;JOYAS Y COMPLEMENTOS;-1;6733.10;Wealthy General Client
ES0081456789012345678901;2023-11-23 14:00:00;ROPA Y CALZADO;-1;1503.86;Wealthy General Client
ES0081765432109876543210;2023-11-25 22:00:00;JOYAS Y COMPLEMENTOS;-1;6489.09;Wealthy General Client
ES0081765432109876543210;2023-11-26 19:00:00;JOYAS Y COMPLEMENTOS;-1;2942.15;Wealthy General Client
ES0081456789012345678901;2023-11-26 20:00:00;OCIO Y CULTURA;-1;2182.40;Wealthy General Client
ES0081765432109876543210;2023-11-27 15:00:00;OCIO Y CULTURA;-1;2744.67;Wealthy General Client
ES0081765432109876543210;2023-11-28 00:00:00;OCIO Y CULTURA;-1;556.57;Wealthy General Client
ES0081765432109876543210;2023-11-28 08:00:00;ROPA Y CALZADO;-1;8155.13;Wealthy General Client
ES0081456789012345678901;2023-11-28 15:00:00;ROPA Y CALZADO;-1;1599.94;Wealthy General Client
ES0081456789012345678901;2023-11-28 18:00:00;OCIO Y CULTURA;-1;4766.72;Wealthy General Client
ES0081456789012345678901;2023-12-02 12:00:00;PENSION ALIMENTICIA;-1;1028.63;Wealthy General Client
ES0081765432109876543210;2023-12-03 09:00:00;ROPA Y CALZADO;-1;1987.95;Wealthy General Client
ES0081456789012345678901;2023-12-04 12:00:00;TRANSPORTE AVION;-1;9453.91;Wealthy General Client
ES0081765432109876543210;2023-12-04 13:00:00;ROPA Y CALZADO;-1;9282.53;Wealthy General Client
ES0081456789012345678901;2023-12-04 15:00:00;OCIO Y CULTURA;-1;7983.69;Wealthy General Client
ES0081456789012345678901;2023-12-05 09:00:00;NOMINA;1;20733.33;Wealthy General Client
ES0081765432109876543210;2023-12-05 09:00:00;NOMINA;1;20733.33;Wealthy General Client
ES0081456789012345678901;2023-12-05 12:00:00;OCIO Y CULTURA;-1;3121.24;Wealthy General Client
ES0081456789012345678901;2023-12-06 14:00:00;TRANSPORTE AVION;-1;8179.83;Wealthy General Client
ES0081456789012345678901;2023-12-06 14:00:00;JOYAS Y COMPLEMENTOS;-1;8347.52;Wealthy General Client
ES0081765432109876543210;2023-12-06 17:00:00;PENSION ALIMENTICIA;1;1532.65;Wealthy General Client
ES0081765432109876543210;2023-12-07 08:00:00;TRANSPORTE AVION;-1;782.05;Wealthy General Client
ES0081456789012345678901;2023-12-08 19:00:00;JOYAS Y COMPLEMENTOS;-1;7433.29;Wealthy General Client
ES0081765432109876543210;2023-12-09 06:00:00;JOYAS Y COMPLEMENTOS;-1;8893.56;Wealthy General Client
ES0081765432109876543210;2023-12-09 17:00:00;OCIO Y CULTURA;-1;9547.01;Wealthy General Client
ES0081456789012345678901;2023-12-10 04:00:00;TRANSPORTE AVION;-1;1633.57;Wealthy General Client
ES0081765432109876543210;2023-12-12 01:00:00;ROPA Y CALZADO;-1;6292.42;Wealthy General Client
ES0081765432109876543210;2023-12-12 11:00:00;ROPA Y CALZADO;-1;1834.74;Wealthy General Client
ES0081456789012345678901;2023-12-12 16:00:00;JOYAS Y COMPLEMENTOS;-1;9088.62;Wealthy General Client
ES0081456789012345678901;2023-12-13 13:00:00;JOYAS Y COMPLEMENTOS;-1;5001.87;Wealthy General Client
ES0081765432109876543210;2023-12-14 06:00:00;TRANSPORTE AVION;-1;7268.14;Wealthy General Client
ES0081765432109876543210;2023-12-14 14:00:00;JOYAS Y COMPLEMENTOS;-1;5045.44;Wealthy General Client
ES0081456789012345678901;2023-12-16 14:00:00;JOYAS Y COMPLEMENTOS;-1;7621.27;Wealthy General Client
ES0081765432109876543210;2023-12-16 20:00:00;OCIO Y CULTURA;-1;4882.78;Wealthy General Client
ES0081456789012345678901;2023-12-19 12:00:00;TRANSPORTE AVION;-1;5193.08;Wealthy General Client
ES0081765432109876543210;2023-12-21 02:00:00;OCIO Y CULTURA;-1;6315.74;Wealthy General Client
ES0081456789012345678901;2023-12-21 02:00:00;ROPA Y CALZADO;-1;7683.27;Wealthy General Client
ES0081456789012345678901;2023-12-21 02:00:00;OCIO Y CULTURA;-1;4213.88;Wealthy General Client
ES0081765432109876543210;2023-12-22 01:00:00;JOYAS Y COMPLEMENTOS;-1;8238.10;Wealthy General Client
ES0081765432109876543210;2023-12-24 09:00:00;JOYAS Y COMPLEMENTOS;-1;1189.68;Wealthy General Client
ES0081456789012345678901;2023-12-24 09:00:00;TRANSPORTE AVION;-1;4690.59;Wealthy General Client
ES0081765432109876543210;2023-12-25 10:00:00;JOYAS Y COMPLEMENTOS;-1;1103.03;Wealthy General Client
ES0081456789012345678901;2023-12-25 15:00:00;TRANSPORTE AVION;-1;2803.52;Wealthy General Client
ES0081765432109876543210;2023-12-25 22:00:00;OCIO Y CULTURA;-1;5446.88;Wealthy General Client
ES0081765432109876543210;2023-12-26 15:00:00;OCIO Y CULTURA;-1;3942.90;Wealthy General Client
ES0081765432109876543210;2023-12-27 00:00:00;TRANSPORTE AVION;-1;3428.47;Wealthy General Client
ES0081765432109876543210;2023-12-27 05:00:00;JOYAS Y COMPLEMENTOS;-1;9452.69;Wealthy General Client
ES0081456789012345678901;2023-12-27 17:00:00;JOYAS Y COMPLEMENTOS;-1;9114.86;Wealthy General Client
ES0081765432109876543210;2023-12-28 10:00:00;JOYAS Y COMPLEMENTOS;-1;9907.56;Wealthy General Client
ES0081765432109876543210;2024-01-02 01:00:00;JOYAS Y COMPLEMENTOS;-1;5210.07;Wealthy General Client
ES0081765432109876543210;2024-01-02 04:00:00;ROPA Y CALZADO;-1;7696.72;Wealthy General Client
ES0081765432109876543210;2024-01-02 08:00:00;JOYAS Y COMPLEMENTOS;-1;9552.12;Wealthy General Client
ES0081765432109876543210;2024-01-02 11:00:00;PENSION ALIMENTICIA;1;1273.46;Wealthy General Client
ES0081765432109876543210;2024-01-05 09:00:00;NOMINA;1;20800.00;Wealthy General Client
ES0081456789012345678901;2024-01-05 09:00:00;NOMINA;1;20800.00;Wealthy General Client
ES0081456789012345678901;2024-01-06 16:00:00;OCIO Y CULTURA;-1;5770.32;Wealthy General Client
ES0081456789012345678901;2024-01-07 07:00:00;OCIO Y CULTURA;-1;9840.16;Wealthy General Client
ES0081456789012345678901;2024-01-07 13:00:00;TRANSPORTE AVION;-1;9841.37;Wealthy General Client
ES0081456789012345678901;2024-01-08 01:00:00;PENSION ALIMENTICIA;-1;1808.72;Wealthy General Client
ES0081456789012345678901;2024-01-08 03:00:00;ROPA Y CALZADO;-1;6770.04;Wealthy General Client
ES0081765432109876543210;2024-01-08 20:00:00;ROPA Y CALZADO;-1;7976.47;Wealthy General Client
ES0081765432109876543210;2024-01-12 14:00:00;ROPA Y CALZADO;-1;4150.11;Wealthy General Client
ES0081765432109876543210;2024-01-12 18:00:00;TRANSPORTE AVION;-1;5702.35;Wealthy General Client
ES0081456789012345678901;2024-01-14 00:00:00;JOYAS Y COMPLEMENTOS;-1;7206.07;Wealthy General Client
ES0081765432109876543210;2024-01-14 02:00:00;TRANSPORTE AVION;-1;951.81;Wealthy General Client
ES0081765432109876543210;2024-01-15 09:00:00;JOYAS Y COMPLEMENTOS;-1;2359.40;Wealthy General Client
ES0081456789012345678901;2024-01-15 09:00:00;JOYAS Y COMPLEMENTOS;-1;8419.27;Wealthy General Client
ES0081456789012345678901;2024-01-17 10:00:00;JOYAS Y COMPLEMENTOS;-1;5721.77;Wealthy General Client
ES0081765432109876543210;2024-01-17 11:00:00;ROPA Y CALZADO;-1;9674.45;Wealthy General Client
ES0081456789012345678901;2024-01-17 14:00:00;OCIO Y CULTURA;-1;9287.53;Wealthy General Client
ES0081765432109876543210;2024-01-17 15:00:00;OCIO Y CULTURA;-1;533.88;Wealthy General Client
ES0081456789012345678901;2024-01-18 01:00:00;JOYAS Y COMPLEMENTOS;-1;5425.07;Wealthy General Client
ES0081456789012345678901;2024-01-18 05:00:00;OCIO Y CULTURA;-1;5398.90;Wealthy General Client
ES0081765432109876543210;2024-01-19 02:00:00;OCIO Y CULTURA;-1;5250.70;Wealthy General Client
ES0081765432109876543210;2024-01-19 17:00:00;OCIO Y CULTURA;-1;5887.27;Wealthy General Client
ES0081456789012345678901;2024-01-19 20:00:00;OCIO Y CULTURA;-1;529.15;Wealthy General Client
ES0081456789012345678901;2024-01-19 21:00:00;TRANSPORTE AVION;-1;8436.51;Wealthy General Client
ES0081456789012345678901;2024-01-20 06:00:00;ROPA Y CALZADO;-1;2055.60;Wealthy General Client
ES0081456789012345678901;2024-01-21 06:00:00;OCIO Y CULTURA;-1;7554.66;Wealthy General Client
ES0081765432109876543210;2024-01-23 21:00:00;ROPA Y CALZADO;-1;1890.72;Wealthy General Client
ES0081765432109876543210;2024-01-24 16:00:00;TRANSPORTE AVION;-1;7315.08;Wealthy General Client
ES0081765432109876543210;2024-01-24 21:00:00;ROPA Y CALZADO;-1;7891.23;Wealthy General Client
ES0081456789012345678901;2024-01-25 21:00:00;JOYAS Y COMPLEMENTOS;-1;7179.62;Wealthy General Client
ES0081456789012345678901;2024-01-26 16:00:00;OCIO Y CULTURA;-1;1766.83;Wealthy General Client
ES0081456789012345678901;2024-01-26 20:00:00;ROPA Y CALZADO;-1;3253.55;Wealthy General Client
ES0081456789012345678901;2024-01-27 19:00:00;OCIO Y CULTURA;-1;6968.68;Wealthy General Client
ES0081456789012345678901;2024-02-02 07:00:00;OCIO Y CULTURA;-1;9998.24;Wealthy General Client
ES0081765432109876543210;2024-02-02 07:00:00;ROPA Y CALZADO;-1;3920.97;Wealthy General Client
ES0081765432109876543210;2024-02-02 14:00:00;TRANSPORTE AVION;-1;7272.62;Wealthy General Client
ES0081456789012345678901;2024-02-02 16:00:00;JOYAS Y COMPLEMENTOS;-1;9833.07;Wealthy General Client
ES0081456789012345678901;2024-02-04 12:00:00;OCIO Y CULTURA;-1;7640.10;Wealthy General Client
ES0081456789012345678901;2024-02-05 06:00:00;ROPA Y CALZADO;-1;6184.26;Wealthy General Client
ES0081765432109876543210;2024-02-05 09:00:00;NOMINA;1;20866.67;Wealthy General Client
ES0081456789012345678901;2024-02-05 09:00:00;NOMINA;1;20866.67;Wealthy General Client
ES0081456789012345678901;2024-02-06 15:00:00;JOYAS Y COMPLEMENTOS;-1;4642.82;Wealthy General Client
ES0081456789012345678901;2024-02-07 01:00:00;TRANSPORTE AVION;-1;2935.49;Wealthy General Client
ES0081765432109876543210;2024-02-07 05:00:00;TRANSPORTE AVION;-1;7793.37;Wealthy General Client
ES0081456789012345678901;2024-02-08 19:00:00;ROPA Y CALZADO;-1;1744.60;Wealthy General Client
ES0081765432109876543210;2024-02-08 21:00:00;ROPA Y CALZADO;-1;6397.77;Wealthy General Client
ES0081765432109876543210;2024-02-10 05:00:00;TRANSPORTE AVION;-1;4371.37;Wealthy General Client
ES0081765432109876543210;2024-02-10 06:00:00;ROPA Y CALZADO;-1;7281.77;Wealthy General Client
ES0081765432109876543210;2024-02-10 08:00:00;ROPA Y CALZADO;-1;8160.46;Wealthy General Client
ES0081765432109876543210;2024-02-10 20:00:00;ROPA Y CALZADO;-1;6932.28;Wealthy General Client
ES0081765432109876543210;2024-02-11 10:00:00;TRANSPORTE AVION;-1;3526.18;Wealthy General Client
ES0081765432109876543210;2024-02-11 14:00:00;TRANSPORTE AVION;-1;1943.54;Wealthy General Client
ES0081765432109876543210;2024-02-11 16:00:00;OCIO Y CULTURA;-1;6810.67;Wealthy General Client
ES0081765432109876543210;2024-02-11 19:00:00;JOYAS Y COMPLEMENTOS;-1;5671.63;Wealthy General Client
ES0081765432109876543210;2024-02-12 15:00:00;OCIO Y CULTURA;-1;2899.34;Wealthy General Client
ES0081456789012345678901;2024-02-13 19:00:00;TRANSPORTE AVION;-1;5640.69;Wealthy General Client
ES0081765432109876543210;2024-02-15 22:00:00;JOYAS Y COMPLEMENTOS;-1;2223.55;Wealthy General Client
ES0081456789012345678901;2024-02-16 04:00:00;JOYAS Y COMPLEMENTOS;-1;9637.95;Wealthy General Client
ES0081456789012345678901;2024-02-18 14:00:00;JOYAS Y COMPLEMENTOS;-1;5774.34;Wealthy General Client
ES0081765432109876543210;2024-02-19 20:00:00;ROPA Y CALZADO;-1;1715.50;Wealthy General Client
ES0081456789012345678901;2024-02-20 12:00:00;TRANSPORTE AVION;-1;8867.23;Wealthy General Client
ES0081765432109876543210;2024-02-21 11:00:00;OCIO Y CULTURA;-1;3840.67;Wealthy General Client
ES0081765432109876543210;2024-02-23 21:00:00;PENSION ALIMENTICIA;1;1143.85;Wealthy General Client
ES0081456789012345678901;2024-02-23 22:00:00;ROPA Y CALZADO;-1;506.40;Wealthy General Client
ES0081765432109876543210;2024-02-24 10:00:00;JOYAS Y COMPLEMENTOS;-1;8633.31;Wealthy General Client
ES0081456789012345678901;2024-02-25 08:00:00;PENSION ALIMENTICIA;-1;1145.47;Wealthy General Client
ES0081765432109876543210;2024-02-26 20:00:00;ROPA Y CALZADO;-1;731.39;Wealthy General Client
ES0081456789012345678901;2024-02-26 21:00:00;ROPA Y CALZADO;-1;3335.04;Wealthy General Client
ES0081765432109876543210;2024-02-27 21:00:00;JOYAS Y COMPLEMENTOS;-1;7011.70;Wealthy General Client
ES0081456789012345678901;2024-02-28 07:00:00;ROPA Y CALZADO;-1;5599.44;Wealthy General Client
ES0081456789012345678901;2024-02-28 15:00:00;ROPA Y CALZADO;-1;2774.82;Wealthy General Client
ES0081765432109876543210;2024-03-03 17:00:00;OCIO Y CULTURA;-1;8310.27;Wealthy General Client
ES0081456789012345678901;2024-03-05 09:00:00;NOMINA;1;20933.33;Wealthy General Client
ES0081765432109876543210;2024-03-05 09:00:00;NOMINA;1;20933.33;Wealthy General Client
ES0081456789012345678901;2024-03-05 11:00:00;TRANSPORTE AVION;-1;3480.95;Wealthy General Client
ES0081456789012345678901;2024-03-05 12:00:00;JOYAS Y COMPLEMENTOS;-1;8355.57;Wealthy General Client
ES0081765432109876543210;2024-03-06 20:00:00;TRANSPORTE AVION;-1;4312.16;Wealthy General Client
ES0081456789012345678901;2024-03-08 15:00:00;ROPA Y CALZADO;-1;4341.54;Wealthy General Client
ES0081765432109876543210;2024-03-09 14:00:00;TRANSPORTE AVION;-1;9346.30;Wealthy General Client
ES0081456789012345678901;2024-03-09 16:00:00;ROPA Y CALZADO;-1;3554.01;Wealthy General Client
ES0081765432109876543210;2024-03-10 06:00:00;JOYAS Y COMPLEMENTOS;-1;4888.61;Wealthy General Client
ES0081765432109876543210;2024-03-10 11:00:00;ROPA Y CALZADO;-1;8168.95;Wealthy General Client
ES0081765432109876543210;2024-03-10 13:00:00;JOYAS Y COMPLEMENTOS;-1;6740.32;Wealthy General Client
ES0081456789012345678901;2024-03-10 14:00:00;TRANSPORTE AVION;-1;8496.76;Wealthy General Client
ES0081456789012345678901;2024-03-11 11:00:00;OCIO Y CULTURA;-1;1917.24;Wealthy General Client
ES0081456789012345678901;2024-03-11 13:00:00;PENSION ALIMENTICIA;-1;1088.72;Wealthy General Client
ES0081765432109876543210;2024-03-12 00:00:00;OCIO Y CULTURA;-1;3394.78;Wealthy General Client
ES0081765432109876543210;2024-03-12 10:00:00;TRANSPORTE AVION;-1;9658.74;Wealthy General Client
ES0081765432109876543210;2024-03-13 00:00:00;OCIO Y CULTURA;-1;9346.67;Wealthy General Client
ES0081456789012345678901;2024-03-13 11:00:00;OCIO Y CULTURA;-1;5125.37;Wealthy General Client
ES0081765432109876543210;2024-03-13 20:00:00;ROPA Y CALZADO;-1;3326.73;Wealthy General Client
